
     Distance from Motionless Ion, mkm ( Entries 424 )

-4.445492, -4.447011, -4.448339, -4.449568, -4.450328, -4.451535, -4.452796, -4.453632, -4.455252, -4.456977
-4.458311, -4.459090, -4.461078, -4.461685, -4.463333, -4.464864, -4.465487, -4.466658, -4.467783, -4.469054
-4.470916, -4.471611, -4.472739, -4.473857, -4.475764, -4.477128, -4.477526, -4.478777, -4.480528, -4.481766
-5.686775, -5.086227, -4.485311, -5.690565, -4.487618, -5.692100, -4.740018, -4.741010, -4.742174, -4.742687
-4.744190, -4.745810, -4.746615, -4.747987, -4.749203, -4.750117, -4.751499, -4.752239, -4.753834, -4.754661
-4.755284, -4.757283, -4.757946, -4.758761, -4.760119, -4.760991, -4.762508, -4.764031, -4.764856, -4.765949
-4.766818, -4.767558, -4.769658, -4.770214, -4.770981, -4.772422, -4.773063, -4.774736, -4.775608, -4.776732
-4.777867, -4.778524, -4.780102, -4.780603, -5.384391, -4.783732, -4.784689, -4.785185, -4.786346, -4.787400
-5.390437, -4.789506, -4.790524, -4.791447, -4.792814, -4.793892, -5.396949, -4.795854, -4.796865, -4.798339
-4.799233, -4.799920, -5.403409, -4.802158, -4.803162, -4.804079, -4.805495, -4.806120, -5.409192, -4.808416
-6.013503, -6.014084, -4.811182, -6.015959

       Log10 of Ratio R_larmor/b ( Entries 424 )

0.566910, 0.554141, 0.764444, 0.332124, 0.309201, 0.301129, 0.575950, 0.218312, 0.202655, 0.169119
0.158837, 0.134388, 0.104894, 0.095141, 0.081649, 0.531137, 0.042005, 0.024927, 0.012534, 0.008754
-0.008781, -0.020031, -0.344955, -0.054099, -0.362472, -0.373496, -0.389605, -0.095726, -0.414305, -0.423246
-0.428303, -0.444085, -0.451696, -0.461121, -0.472934, -0.480575, -0.492587, -0.500862, -0.509537, -0.513830
-0.519411, -0.531627, -0.535758, -0.545281, -0.557041, -0.565310, -0.570359, -0.578917, -0.585117, -0.594702
-0.602414, -0.609393, -0.612559, -0.620796, -0.624554, -0.635400, -0.638841, -0.645183, -0.651133, -0.660778
-0.662762, -0.673177, -0.674625, -0.683709, -0.690388, -0.691233, -0.698630, -0.704178, -0.709247, -0.716238
-0.722747, -0.727212, -0.734093, -0.734326, -0.743499, -0.746638, -0.754013, -0.757819, -0.761745, -0.767946
-0.769702, -0.775941, -0.781962, -0.785135, -0.790681, -0.794164, -0.799618, -0.804255, -0.806643, -0.811010
-0.814743, -0.821535, -0.824651, -0.829487, -0.832922, -0.835709, -0.838768, -0.842893, -0.850572, -0.853381
-0.857701, -0.860181, -0.863250, -0.869665, -0.870538, -0.876900, -0.880514, -0.884401, -0.886116, -0.889382
-0.895145, -0.896163, -0.901339, -0.903872, -0.906197, -0.909715, -0.914215, -0.919421, -0.922760, -0.925025
-0.928428, -0.930562, -0.933764, -0.937850, -0.941457, -0.942578, -0.947674, -0.951757, -0.953725, -0.956655
-0.960384, -0.963158, -0.964698, -0.969352, -0.973099, -0.975789, -0.978483, -0.981902, -0.983980, -0.985856
-0.990125, -0.991231, -0.995154, -0.996848, -0.999335, -1.002484, -1.006122, -1.008715, -1.010052, -1.015402
-1.016984, -1.019288, -1.022199, -1.025560, -1.027468, -1.029192, -1.032904, -1.036269, -1.038413, -1.041113
-1.041695, -1.044229, -1.047597, -1.051041, -1.053378, -1.054769, -1.056770, -1.059284, -1.062182, -1.065314
-1.068520, -1.070532, -1.072544, -1.074417, -1.076763, -1.079467, -1.082389, -0.782136, -1.085382, -1.088406
-1.091403, -1.093600, -1.096129, -1.097214, -1.098862, -1.101663, -1.104946, -1.106119, -1.107774, -1.109837
-1.112209, -1.114772, -1.117400, -1.119966, -1.122010, -1.123571, -1.125513, -1.127743, -1.130153, -0.831141
-1.132624, -1.136297, -1.137356, -1.140664, -1.140936, -1.142766, -1.145036, -1.147365, -1.150598, -1.152192
-1.153592, -1.155324, -1.157308, -1.159451, -1.161651, -1.163803, -1.165588, -1.167880, -1.169520, -1.171398
-1.173425, -1.175507, -0.875188, -1.178990, -1.180461, -1.181725, -1.183282, -1.185062, -1.186983, -1.188956
-1.190889, -1.193066, -1.195153, -1.196633, -1.198324, -1.200148, -1.202021, -1.203858, -1.205674, -1.207037
-1.208187, -1.211206, -1.212940, -0.911942, -1.214722, -1.216470, -1.218939, -1.220851, -1.222195, -1.223728
-1.225380, -1.227077, -1.228743, -1.230304, -1.232866, -1.233774, -0.935326, -0.935942, -0.938816, -0.939286
-0.940851, -0.943420, -0.944172, -0.946829, -0.946947, -0.948890, -0.950867, -0.952364, -0.954132, -0.954814
-0.957729, -0.958062, -0.959750, -0.962164, -0.963598, -0.964883, -0.965936, -0.968296, -0.969035, -0.970385
-0.972698, -0.973879, -0.975411, -0.976699, -0.978653, -0.678163, -0.980800, -0.681560, -0.983957, -0.984769
-0.986589, -0.988394, -0.689142, -0.991492, -0.390735, -0.993919, -0.995571, -0.820679, -0.822841, -0.823687
-0.824745, -0.825935, -0.827911, -0.829862, -0.830020, -0.832492, -0.833583, -0.834575, -0.835742, -0.837592
-0.838101, -0.839506, -0.841967, -0.843281, -0.844212, -0.845355, -0.847089, -0.848258, -0.848967, -0.851269
-0.852326, -0.853844, -0.855172, -0.856401, -0.857161, -0.858368, -0.859629, -0.860466, -0.862085, -0.863810
-0.865145, -0.865923, -0.867911, -0.868519, -0.870167, -0.871698, -0.872321, -0.873491, -0.874616, -0.875887
-0.877750, -0.878444, -0.879572, -0.880691, -0.882597, -0.883962, -0.884359, -0.885611, -0.887361, -0.888599
-0.287697, -0.590185, -0.892145, -0.291487, -0.894451, -0.293022, -0.772443, -0.773435, -0.774599, -0.775112
-0.776615, -0.778235, -0.779040, -0.780412, -0.781628, -0.782542, -0.783924, -0.784664, -0.786259, -0.787086
-0.787709, -0.789708, -0.790372, -0.791186, -0.792544, -0.793416, -0.794933, -0.796456, -0.797281, -0.798374
-0.799243, -0.799983, -0.802083, -0.802640, -0.803406, -0.804847, -0.805488, -0.807161, -0.808033, -0.809157
-0.810292, -0.810949, -0.812527, -0.813029, -0.513847, -0.816157, -0.817114, -0.817610, -0.818771, -0.819825
-0.519892, -0.821931, -0.822949, -0.823872, -0.825239, -0.826317, -0.526405, -0.828279, -0.829290, -0.830764
-0.831659, -0.832346, -0.532865, -0.834583, -0.835587, -0.836504, -0.837920, -0.838545, -0.538648, -0.840842
-0.239899, -0.240480, -0.843607, -0.242355

        Approach1 Results:  deltaPx ( Entries 424 )

9.135014e+02, 8.613324e+02, 6.223515e+02, 5.417535e+02, 2.787998e+02, 2.686257e+02, 2.612452e+02, 3.207581e+02, 2.984453e+02, 4.678076e+02
4.461738e+02, 1.246425e+02, 3.480312e+02, 1.819012e+02, 1.709432e+02, 1.026976e+02, 4.283358e+02, 2.408150e+02, 7.111432e+01, 2.235312e+02
1.127177e+02, 1.070268e+02, 7.106132e+02, 1.673525e+02, 6.744716e+02, 6.230920e+02, 5.952473e+02, 7.552690e+01, 5.163368e+02, 5.098176e+02
4.980830e+02, 4.883494e+02, 4.715287e+02, 4.161987e+02, 4.055459e+02, 4.430597e+02, 3.905945e+02, 4.375221e+02, 3.330187e+02, 3.359297e+02
3.274052e+02, 3.797259e+02, 3.201736e+02, 3.288892e+02, 2.675853e+02, 2.650258e+02, 2.730129e+02, 2.624617e+02, 2.737648e+02, 3.349202e+02
2.171281e+02, 2.163328e+02, 2.247929e+02, 2.164258e+02, 2.282987e+02, 2.171759e+02, 2.317620e+02, 1.783109e+02, 1.785016e+02, 1.800300e+02
1.914642e+02, 1.824981e+02, 1.965504e+02, 1.493228e+02, 1.489810e+02, 1.564711e+02, 1.512309e+02, 2.442327e+02, 1.545672e+02, 1.913678e+02
1.247526e+02, 1.257430e+02, 1.378560e+02, 1.283063e+02, 1.320120e+02, 1.663680e+02, 1.363633e+02, 1.061465e+02, 1.072549e+02, 1.099026e+02
1.610657e+02, 1.136921e+02, 1.303839e+02, 1.181556e+02, 9.123937e+01, 9.238017e+01, 9.498713e+01, 1.081966e+02, 9.870175e+01, 1.140582e+02
1.030953e+02, 7.915417e+01, 8.027954e+01, 8.278015e+01, 9.481554e+01, 8.633640e+01, 1.003716e+02, 9.056019e+01, 6.924670e+01, 7.033088e+01
7.269394e+01, 8.363002e+01, 7.605203e+01, 8.005588e+01, 9.403058e+01, 6.133997e+01, 6.206966e+01, 6.428351e+01, 7.421514e+01, 6.742902e+01
